ItemID,Sentiment,SentimentSource,SentimentText
1371607,0,Sentiment140,ang adik ko..di ako maka-decide ng pic dito sa twitter..nakakasawa na lahat! I hope i get a cam soon 
1371659,1,Sentiment140,Anisah is eating ice-cream---- im so happy 
1371895,0,Sentiment140,Another day wasted with learning for my exam  Could use a break soon.
1372068,0,Sentiment140,another lovely day outside 
1372578,1,Sentiment140,Anyone thinks Microsoft Bing will be as useful as google? I mean they have live and msn already?with their ads everywhere  #bing #ms
1372649,0,Sentiment140,"Anyone with grandma's homemade recipe to stop coughing? Went trhu Theraflu, NyQuil, Rubitussin, Mucinex... Nothing really worked "
1372927,0,Sentiment140,Applied for two jobs today.I wish there are more legit openings out there based on my qualifications and no more openings that are scams. 
1373436,0,Sentiment140,ARRRRGGGHHHHH!!!!!! Just found a spider in my bed! I'm gonna have nightmares for days 
1373697,1,Sentiment140,Asshole!!! Its time for a bubble bath 
1373904,1,Sentiment140,"At church, @CMulvaney11 came today, I'm sitting next to Ashley. "
1374317,1,Sentiment140,At Manhatthan Place with the girls... 
1374682,1,Sentiment140,At the big weekend again and i'm right at the front this time 
1376433,0,Sentiment140,"Aww my little bro has chicken pox, my heart goes out to him "
1376450,0,Sentiment140,"aww poor andy's face hurts,..  haha"
1376561,0,Sentiment140,"aww, when did daxflame stop making videos? "
1376648,0,Sentiment140,awww crap. have to report at 830 
1376696,1,Sentiment140,Awww man @ DonnieWahlberg is at waffle house in atlanta! I wish I knew which one id totally go  there are a million waffle houses here!
1377519,0,Sentiment140,Back from my first ride on my new bike.  Bike rode extremely well.  Went over the handle bars due to an obstical I didn't see though. 
1377614,0,Sentiment140,back from the bahamas...back in atlanta 
1378164,0,Sentiment140,Back to english coursework 
1379075,1,Sentiment140,Be prepared for a photo overload!!! I finally own a decent camera that I can take rocking photos with 
1380211,0,Sentiment140,BerryWell photo shoot is today! Woo! Err... yay for #cramps tho. 
1380263,1,Sentiment140,best part of notting hill is on!!  &quot;daft prick&quot; haha love it.
1380672,1,Sentiment140,Birthday Party time! 
1380686,0,Sentiment140,Birthday tomorrow. Expo tomorrow. My friends will be having much fun without me.  At least I'll be in Chester having some fun...
1380801,1,Sentiment140,Blackberry 5.0 successfully cutover to new virtual server - a few small hiccups being handled individually - time to celebrate with lunch 
1380995,0,Sentiment140,"bleh, not feeling good..bad day  laying in bed watching tv."
1381394,0,Sentiment140,"Boo, wish I could upgrade my now uncool iPhone 3G  guess I'll just wait til the next one in a year..."
1381586,0,Sentiment140,bored again 
1381921,1,Sentiment140,boredddd ! aah lakers are in the playoffs 
1382053,1,Sentiment140,Bought a fedora. 
1382138,0,Sentiment140,bouh to go sell ma iphone  
1382144,0,Sentiment140,bout 2 call it a NIGHT... madd TIRED..gotta head back 2 BOSTON 2mrw... 
1382185,0,Sentiment140,Bout to get dressed 4 the day...thinkin a cute dress and sandals...2 bad I'm dressing 4 work 
1382311,0,Sentiment140,Boy I'm so tired. Very restless night and I don't feel rested at all  Let's try and sleep on the train!
1382314,1,Sentiment140,boy is back today...yay 
1382541,0,Sentiment140,Breaking Dawn pleaseee!!! quien me lo compra??? 
1382634,1,Sentiment140,"Bring It On is an amazing film, and I love it. "
1382705,1,Sentiment140,Britt - had to do it she came all the way down to say 'May the fourth be with you' - our work is done 
1383176,0,Sentiment140,bummer! updated my website &amp; they &quot;lost&quot; my contact page!  now I have 2 redo it
1383203,1,Sentiment140,bumpin to @solangeknowles &quot;god given name&quot;  dats da shit 
1383752,0,Sentiment140,buuuuuuuuh!!!! I want to see JONAS tomorrow!!! I want live in USA! 
1384325,0,Sentiment140,CAN I GO TO SLEEP NOW??  PLEASE..
1384681,0,Sentiment140,"cant believe how stupid her socials teacher is, and is going to shitthebed and send him a hate, mean letter for make her more stupid "
1384704,0,Sentiment140,Cant believe I have to sing at the art exhibition I want to see my work not sing 
1384751,1,Sentiment140,can't believe its already 1.15!  this weather makes everything awesome! 
1385113,0,Sentiment140,Can't get the face book page to work 
1385220,0,Sentiment140,Cant play songs in iTunes while syncing with iPhone 
1385291,0,Sentiment140,cant sign in to my tagged page 
1385568,0,Sentiment140,can't stop listening to so high. 
1385726,1,Sentiment140,cant wait for practice tonight!!!  it's gonna be awesome!!!  
1385965,1,Sentiment140,can't wait to see her again. 
1386422,0,Sentiment140,cavaliers are done they had great season. superman saves the day dwight howard. 
1386838,1,Sentiment140,"check out my photography please, http://tinyurl.com/lvq2cx "
1387322,0,Sentiment140,chillin' out after having din-din w/ my folks.  Amazing how Hannaford can mess up fried chicken. 
1387519,1,Sentiment140,CHK CHK booooom. look it up on YouTube. 
1387718,0,Sentiment140,cinn apple rice cakes for lunch... ergg but mommies ronis sound sooo much better 
1387764,1,Sentiment140,Clarification...Usually the cake business is big toward the weekends...but she's doing so well orders are coming in for the whole week 
1387800,1,Sentiment140,classes start up agian june 8th 
1387917,1,Sentiment140,cleaning my ROOM! yay but ugh. im glad to be home but cleaning... oh well 
1388091,0,Sentiment140,Closing tonight at the store. 
1388132,0,Sentiment140,C'mon Bombers 
1388362,0,Sentiment140,Collection post imminent. Uploading pics now. It doesn't look as impressive in pics as it does when I'm staring at it in the storage box 
1388497,0,Sentiment140,come on... drop by 3  15. sulumitsretsambewmaster.com
1388774,1,Sentiment140,"Confession time: I tweeted last week that LA would lose game 1 by 15. Sorry, I meant to say Game 2. "
1388880,0,Sentiment140,congrats you guys  i want to go to cue 
1389097,1,Sentiment140,"Cooking microwave pizzas, yummy "
1389689,0,Sentiment140,Crappy weather..... 
1389754,0,Sentiment140,craziest thunderstorm ever last night..barely slept 
1390063,0,Sentiment140,"Cupcake update for g1 arrived yesterday, not as good as hype insisted it would be...... wish I had go the iphone "
1390443,1,Sentiment140,daddy's surprise 50th ia going smoothly! he had NO idea!!! 
1390709,0,Sentiment140,Damn hot guy behind me and no coy way to take his pic  My old phone you could take a pic w/the lid closed.
1390922,0,Sentiment140,damn phone. had i gotten that message yesterday i could have been at the dodgers game today  (kid just called)
1391059,0,Sentiment140,damn! its so cold outside! no Saturday outing! 
1391252,0,Sentiment140,Damn...I can't believe it's over. Until next year 
1391900,0,Sentiment140,dcwuzhere: its fuuun! But we're not even close to being done!! 
1391973,1,Sentiment140,"Dear @anineBB .If u get this message i wil be in the hospital. If any1 asks y, tell them BIOLOGY IS THE DEVILL!  im studying yeah nd u?*"
1392311,0,Sentiment140,definitely ordering lunch in today...this weather sucks. STILL 
1392543,0,Sentiment140,Destroyed my diet and ordered Chinese 
1392652,1,Sentiment140,did a whooole lot of cleaning tonight.. room's feeling mad emptyy! 4 more weeks.. 
1392663,1,Sentiment140,Did anyone (UK) see the Maryland cookie ad on C5 a while ago ... so daft but I was LMAO 
1393036,1,Sentiment140,Did'nt realise I had repeated myself must be getting old lol!!!!   
1393265,0,Sentiment140,Dinosaur jr. Reminds me so much of the flies. I miss 90s radio music being blasted at the lake. I miss everything matching. Aw  overalls.
1394744,1,Sentiment140,Done voting for the EU parliament and the city parliament. Now seeking beer to celebrate the failure of HFC 
1394795,0,Sentiment140,"Done with SAT II. Errggg, not enough time. Didn't finish 6 questions "
1395256,0,Sentiment140,don't you miss Freddie Mercury? i totally do 
1395316,0,Sentiment140,"Doughnut from, Sugarbabies Doughnut Works! ...Coffee, from the nearest Sev "
1395334,0,Sentiment140,down the shore with nooo sun! 
1395535,0,Sentiment140,drama exam soon ugh...really hope i don't fail..... 
1395648,0,Sentiment140,dressed up for summer &amp; typically its now looking like the sky's gonny pish on me &amp; my colourful dress  Welcome To Glasgow!
1396556,0,Sentiment140,Eating a breadbowl pasta that I didn't order   bad dominos
1396740,1,Sentiment140,Eating dinosaur shaped chicken nuggets!! Yayyy! 
1396838,1,Sentiment140,eating Mother's frosted oatmeal cookies &amp;&amp; milk. 
1397283,1,Sentiment140,"El aï¿½o del Barcelona...algo bueno tenia que pasar no?  God is good all the time, TKS for the hope that you give to my heart"
1397572,0,Sentiment140,English exams?!? Go away... 
1398096,1,Sentiment140,escuchando el &quot;Everything is New&quot; de Jack Peï¿½ateï¿½ que buen disco saldrï¿½ el mes que viene 
1398511,0,Sentiment140,Everyone else liked it. Kinda bummed now. 
1398520,1,Sentiment140,everyone follow @FollowMandy and @FollowSavvy ! they are amazing 
1398729,0,Sentiment140,"Everything I eat makes me wanna vomit, so I need to make sure that wut I DO eat, is delicious, otherwise I'll get sick on shitty food. "
1399061,0,Sentiment140,"Exams tomorrow, not looking forward to them "
1399759,1,Sentiment140,falling in love with you 
1400281,1,Sentiment140,Feelin tired &amp; day-dreamin bout my bed 
1400545,0,Sentiment140,Feeling not-so-good-today  
1400588,0,Sentiment140,"feeling really dizzy, just nearly fainted :| ... i hope it isnt swine flu  so ill"
1401043,0,Sentiment140,feels sad for a friend.. it's all coming back to me.. sad.. 
1401074,0,Sentiment140,feels so fat like a hippo fat need to work out a lot and eat healthy! insult to injury here im loosing followers down to 39 was at 45... 
1401289,0,Sentiment140,FFFFF. What a terrible night 
1401520,0,Sentiment140,Finally a break in proceedings. No tea however 
1402089,1,Sentiment140,"Finally in the cit-tay shoe shopping at the moment, focused! Lolol   "
1402221,1,Sentiment140,Finally putting the book down and getting some rest! Long day ahead of me tomorrow lol  *ArTy~BaBy*
1402756,1,Sentiment140,Finished something great (I think) at work. I hope my boss and our stakeholders like it 
1403613,0,Sentiment140,"FMOB the mrs has forgot my ipod, no sun &amp; now music "
1403623,0,Sentiment140,Folding laundry and eating chips and dip... I forgot to buy Twinkies when I was at Walmart today. 
1405443,1,Sentiment140,"fun uwh game  won 8-0 and i scored. in the car home with the homies, about to stop for icecream. yuss, life is sweet."
1406361,1,Sentiment140,Getting access to products that are in private beta makes me feel very special 
1406375,0,Sentiment140,Getting an oil change and they asked me what I'm doing here on mothers day..now I'm homesick 
1406859,0,Sentiment140,Getting ready for the gym...why am I not getting any thicker  arms and abs today yippy
1406918,0,Sentiment140,getting ready for work. Ssst. 
1408012,1,Sentiment140,God Bless Youtube 
1408037,0,Sentiment140,god hates doing homeworkk!! 
1408362,1,Sentiment140,goin to P!nks concert 2nite!!! I can't wait 
1408530,0,Sentiment140,Going canoeing for fathers day! Miss my lola 
1408568,1,Sentiment140,going for a little dinner  at @WizeKidCade 's dads place .. its his sisters birthday tomoro  yayayayaaa ..  ~*HapPy BiRthDay To MiCheLLe*~
1408590,0,Sentiment140,Going for a run... kinda gloomy out. 
1408938,1,Sentiment140,Going outside. 
1409371,0,Sentiment140,Going to bed. Fuck she's got me worrying about her 
1409561,0,Sentiment140,going to cook some burgers 4 t...wishing i was home in cape town w my family. miss you guys 
1409623,1,Sentiment140,Going to eat at Shogun! I love me some hibachi 
1410134,1,Sentiment140,Going to say my prayers and go to sleep! 
1410887,0,Sentiment140,Going to work. Start of another busy week  this is summer?
1411049,1,Sentiment140,Gonna bead while watchn 'Walk the Line' like @ge17a does 
1411169,0,Sentiment140,"Gonna go to bed now, all hungry  That sucks! Well anyways, hope I get up in time tomorrow. ILY!"
1412084,0,Sentiment140,Good morning from the (nearly) frozen north. It's very chilly again today at -10C (14F)! Getting very tired of this! 
1412393,1,Sentiment140,Good Morning Twitters!!!  time for morning coffee 
1413012,0,Sentiment140,good night swetdreamss to everyonee   and jared never chat in kyte puff 
1413959,1,Sentiment140,Gorgeous morning 
1414462,0,Sentiment140,"got denied for the airforce today,  ill try again in a coupe months "
1414716,1,Sentiment140,Got my first salary ..... going to dinner 
1415108,0,Sentiment140,got to drunk last night...feel great right now.. 
1415245,0,Sentiment140,"Got up early today... regretting!   Oh well, off to get some McDonalds for breakfast."
1415964,0,Sentiment140,Great Sunday @themeetinghouse yesterday! But today? Broken furnace. Engine light on car came on. House is a meat locker. Fighting a cold. 
